group_id,alice,david,emily,jacob,james,john,mike,lucas,mary,sarah
e9af016b,V2,4.9,A4,,40.0,X0,11,2.4,0.0,0.0
89a692d8,V2,5.0,A4,,46.0,X2,2,3.5,1.4,0.0
89a692d8,V2,5.0,A4,,46.0,X2,1,3.3,1.1,0.0
89a692d8,V2,5.2,A4,,44.0,X1,1,3.1,1.3,0.0
89a692d8,V2,4.7,A4,,48.0,X0,1,3.2,0.4,0.0
89a692d8,V2,4.9,A4,,49.0,X2,1,3.1,0.7,0.0
89a692d8,V2,5.2,A4,,43.0,X1,2,2.6,0.6,0.0
3f4e223d,V10,4.7,A4,,46.0,X1,9,3.5,0.8,0.4
3f4e223d,V3,4.7,A4,,46.0,X1,6,3.3,0.9,0.0
3f4e223d,V3,5.0,A4,,45.0,X1,8,3.1,0.3,0.0
3f4e223d,V3,5.2,A4,,43.0,X2,11,2.9,0.5,0.0
3f4e223d,V2,5.2,A4,,43.0,X2,9,2.7,0.4,0.0
3f4e223d,V3,5.2,A4,,43.0,X0,10,2.6,0.0,0.0
531d71ae,V0,4.4,A4,,49.0,X4,1,3.7,0.3,0.0
531d71ae,V0,4.2,A4,,49.0,X4,1,3.5,0.6,0.0
531d71ae,V0,4.2,A4,,48.0,X2,1,3.3,0.6,0.0
531d71ae,V0,4.0,A4,,50.0,X5,1,3.3,0.6,0.0
531d71ae,V0,3.5,A4,,54.0,X4,1,3.5,2.0,0.1
531d71ae,V0,3.4,A4,,54.0,X4,1,3.3,2.0,0.1
94bc36b9,V3,4.7,A4,,44.0,X7,11,3.3,0.6,0.0
94bc36b9,V3,4.5,A4,,45.0,X1,8,3.3,1.0,0.0
94bc36b9,V1,5.0,A4,,43.0,X1,11,3.0,1.0,0.0
94bc36b9,V2,5.0,A4,,42.0,X4,11,2.8,0.1,0.0
94bc36b9,V1,5.0,A4,,41.0,X3,10,2.6,0.4,0.0
94bc36b9,V2,5.3,A4,,41.0,X4,13,2.5,0.3,0.0
efbe30ab,V5,4.9,A4,,46.0,X5,7,3.5,0.6,1.0
efbe30ab,V2,4.9,A4,,45.0,X2,4,3.3,0.4,0.0
efbe30ab,V2,5.0,A4,,45.0,X2,5,3.1,0.3,0.0
efbe30ab,V2,4.4,A4,,50.0,X0,4,3.3,0.7,0.0
efbe30ab,V2,3.8,A4,,52.0,X1,3,3.3,1.4,0.0
efbe30ab,V2,4.6,A4,,46.0,X4,4,2.8,0.3,0.0
651b3039,V2,5.2,A4,,44.0,X4,4,3.3,0.4,
651b3039,V6,5.0,A4,,44.0,X4,3,3.2,0.6,
651b3039,V2,5.0,A4,,45.0,X7,3,3.1,0.0,
651b3039,V6,4.2,A4,,50.0,X1,3,3.3,0.3,
651b3039,V8,4.2,A4,,49.0,X1,2,3.1,0.4,
651b3039,V8,4.7,A4,,46.0,X4,2,2.8,0.3,
d1f9dd1f,V0,4.9,A4,,43.0,X0,4,3.3,,
d1f9dd1f,V0,5.2,A4,,42.0,X4,7,3.1,0.6,
d1f9dd1f,V0,5.3,A4,,40.0,X1,7,2.8,0.6,
d1f9dd1f,V0,5.2,A4,,41.0,X1,5,2.7,0.3,
d1f9dd1f,V0,4.8,A4,,45.0,X4,3,2.9,0.3,
d1f9dd1f,V0,5.2,A4,,42.0,X7,6,2.5,0.3,
cf525571,V0,5.1,A3,,37.0,X1,14,2.9,0.6,0.0
cf525571,V0,4.1,A3,,44.0,X1,13,3.2,1.2,0.0
cf525571,V0,4.1,A3,,44.0,X1,9,3.1,1.0,0.1
cf525571,V0,4.7,A3,,41.0,X2,11,2.7,0.8,0.0
cf525571,V0,5.1,A3,,38.0,X1,13,2.4,1.1,0.0
cf525571,V0,5.2,A3,,38.0,X1,11,2.3,0.9,0.0
34589d93,V6,5.0,A4,,43.0,X0,5,3.3,0.0,0.1
34589d93,V6,5.3,A4,,41.0,X5,9,3.0,0.7,0.2
34589d93,V5,5.3,A4,,40.0,X4,7,2.8,0.9,2.1
34589d93,V6,5.2,A4,,42.0,X4,7,2.8,0.6,0.2
34589d93,V6,4.8,A4,,44.0,X4,6,2.8,1.7,0.2
34589d93,V6,4.7,A4,,44.0,X5,3,2.7,1.1,0.2
0e9ddca5,V6,4.9,A4,,43.0,X7,12,3.3,0.6,0.1
0e9ddca5,V11,4.5,A4,,45.0,X0,14,3.3,2.1,0.2
0e9ddca5,V3,4.5,A4,,45.0,X0,10,3.1,2.2,0.0
0e9ddca5,V2,4.8,A4,,44.0,X7,12,2.9,0.8,0.0
0e9ddca5,V2,4.9,A4,,43.0,X0,13,2.7,2.0,0.0
0e9ddca5,V2,5.1,A4,,42.0,X6,12,2.5,1.5,0.0
2f8852f9,V0,4.8,A4,,46.0,X7,3,3.5,0.0,0.0
2f8852f9,V0,4.0,A4,,50.0,X2,3,3.6,0.6,0.0
2f8852f9,V0,4.3,A4,,49.0,X2,2,3.4,0.6,0.2
2f8852f9,V0,4.7,A4,,47.0,X2,2,3.1,0.3,0.0
2f8852f9,V0,5.0,A4,,46.0,X6,3,2.9,0.3,0.0
2f8852f9,V0,4.9,A4,,45.0,X6,2,2.7,0.5,0.0
b42be695,V0,5.1,A4,,43.0,X7,10,3.3,0.8,0.1
b42be695,V0,5.0,A4,,43.0,X0,10,3.1,1.5,0.2
b42be695,V0,5.0,A4,,42.0,X7,8,2.9,1.1,0.0
b42be695,V0,4.8,A4,,44.0,X7,9,2.9,1.7,0.0
b42be695,V0,5.0,A4,,44.0,X0,10,2.8,1.8,0.5
b42be695,V0,4.9,A4,,44.0,X0,6,2.7,1.7,0.1
3f28156e,V2,4.4,A4,,45.0,X0,6,3.4,2.8,0.0
3f28156e,V2,4.7,A4,,45.0,X0,8,3.3,1.4,0.0
3f28156e,V2,4.8,A4,,43.0,X7,10,3.0,2.4,0.0
3f28156e,V2,4.8,A4,,43.0,X7,7,2.9,2.1,0.0
3f28156e,V2,4.9,A4,,43.0,X5,7,2.7,0.3,0.0
3f28156e,V2,4.5,A4,,46.0,X0,9,2.8,2.2,0.0
961055a9,V2,4.3,A4,,47.0,X0,10,3.5,3.8,0.0
961055a9,V2,4.4,A4,,46.0,X0,7,3.3,4.1,0.0
961055a9,V2,4.6,A4,,45.0,X7,9,3.1,2.2,0.0
961055a9,V2,4.7,A4,,43.0,X0,10,2.9,3.7,0.0
961055a9,V2,4.7,A4,,43.0,X7,7,2.7,2.9,0.0
961055a9,V2,4.3,A4,,45.0,X7,7,2.7,1.1,0.0
ec980ebb,V3,5.0,A4,,45.0,X4,3,3.3,0.7,
ec980ebb,V2,4.9,A4,,46.0,X4,4,3.3,0.9,
ec980ebb,V0,4.3,A4,,49.0,X4,4,3.3,0.9,
ec980ebb,V6,4.7,A4,,46.0,X4,3,3.0,1.3,
ec980ebb,V0,4.9,A4,,45.0,X4,4,2.8,1.0,
5ff3ada2,V3,4.9,A4,,47.0,X4,4,3.5,0.4,
5ff3ada2,V3,4.0,A4,,50.0,X4,3,3.5,1.0,
5ff3ada2,V3,3.9,A4,,51.0,X6,2,3.5,0.4,
5ff3ada2,V3,4.9,A4,,46.0,X2,3,3.0,0.6,
5ff3ada2,V3,4.9,A4,,46.0,X3,4,2.9,0.7,
051a55e3,V6,5.3,A4,,45.0,X1,5,3.3,0.4,0.3
051a55e3,V6,5.2,A4,,46.0,X6,7,3.3,0.6,0.3
051a55e3,V10,5.3,A4,,45.0,X5,3,3.1,0.3,0.9
051a55e3,V10,5.3,A4,,45.0,X4,5,2.9,0.7,1.3
051a55e3,V10,5.3,A4,,44.0,X4,7,2.7,0.1,1.2
b0b3643b,V3,4.4,A4,,50.0,X4,5,3.7,0.6,0.0
b0b3643b,V3,4.1,A4,,51.0,X5,3,3.6,0.6,0.5
b0b3643b,V2,5.2,A4,,43.0,X2,4,2.9,2.1,0.0
b0b3643b,V2,4.9,A4,,46.0,X6,5,3.0,0.3,0.0
b0b3643b,V3,5.0,A4,,46.0,X5,4,2.9,0.4,0.0
535e41cf,V0,5.0,A4,,44.0,X1,7,3.3,0.3,
535e41cf,V0,4.0,A4,,49.0,X1,7,3.5,1.2,
535e41cf,V0,4.1,A4,,48.0,X2,3,3.3,0.5,
535e41cf,V0,4.9,A4,,44.0,,4,2.9,0.2,
535e41cf,V0,4.9,A4,,45.0,X4,5,2.8,0.7,
61a9108e,V0,4.7,A4,,47.0,X4,3,3.5,1.3,0.3
61a9108e,V0,4.9,A4,,47.0,X4,3,3.3,1.2,0.6
61a9108e,V0,4.6,A4,,48.0,X5,3,3.3,1.3,0.2
61a9108e,V0,5.0,A4,,46.0,X4,3,3.0,0.8,0.1
61a9108e,V0,4.7,A4,,47.0,X4,4,2.9,0.7,0.0
75f83750,V2,4.8,A4,,46.0,X3,7,3.4,0.4,0.0
75f83750,V10,5.3,A4,,44.0,X4,4,3.1,0.2,0.6
75f83750,V2,5.0,A4,,46.0,X0,4,3.1,0.2,0.0
75f83750,V2,4.9,A4,,46.0,X4,4,3.0,0.2,0.0
75f83750,V11,4.5,A4,,49.0,X4,3,3.1,0.5,0.3
c8009d57,V5,4.9,A4,,47.0,X5,3,3.5,1.7,1.5
c8009d57,V10,4.9,A4,,46.0,X4,3,3.3,1.0,0.5
c8009d57,V10,5.2,A4,,44.0,X5,2,3.0,0.8,0.3
c8009d57,V5,5.0,A4,,47.0,X4,3,3.1,1.7,0.8
c8009d57,V5,5.0,A4,,47.0,X5,4,2.9,1.5,0.7
c33334cb,V2,4.1,A4,,51.0,X4,3,3.7,1.3,0.0
c33334cb,V2,4.9,A4,,47.0,X4,3,3.3,0.5,0.0
c33334cb,V2,5.0,A4,,46.0,X3,4,3.1,0.2,0.0
c33334cb,V2,5.0,A4,,45.0,X2,3,2.9,1.1,0.0
c33334cb,V3,4.7,A4,,46.0,X2,4,2.9,0.2,0.0
359f0434,V11,4.3,A4,,50.0,X2,5,3.7,0.4,0.2
359f0434,V2,4.0,A4,,51.0,X1,2,3.7,0.5,0.0
359f0434,V3,4.9,A4,,43.0,X5,3,3.0,0.3,0.0
359f0434,V1,4.7,A4,,47.0,X0,5,3.1,0.3,0.0
359f0434,V3,4.5,A4,,47.0,X0,4,3.0,0.2,0.0
359f0434,V1,5.1,A4,,41.0,X7,4,2.5,0.3,0.0
5e966085,V0,4.4,A3,,42.0,X3,11,3.2,0.3,0.1
5e966085,V0,4.8,A3,,40.0,X0,7,2.9,0.3,0.1
5e966085,V0,5.2,A4,,39.0,X1,14,2.7,0.2,0.1
5e966085,V0,5.2,A3,,38.0,X2,12,2.5,0.2,0.1
5e966085,V0,5.2,A3,,38.0,X0,11,2.4,0.2,0.3
5e966085,V0,4.7,A3,,40.0,X3,16,2.4,0.6,0.1
e38e7262,V0,3.9,A4,,48.0,X0,1,3.6,0.7,0.0
e38e7262,V0,5.1,A4,,44.0,X3,5,3.2,0.7,0.0
e38e7262,V0,5.0,A4,,43.0,X3,4,3.0,0.5,0.0
e38e7262,V0,5.1,A4,,41.0,X0,4,2.7,0.4,0.0
e38e7262,V0,3.5,A4,,51.0,X5,5,3.3,0.6,0.0
e38e7262,V0,3.2,A4,,52.0,X4,2,3.2,0.7,0.0
c24b34e0,V0,5.3,A4,,40.0,X2,9,3.1,0.1,1.4
c24b34e0,V0,5.2,A4,,40.0,X0,4,2.9,0.0,0.2
c24b34e0,V0,5.1,A4,,42.0,X3,11,2.9,0.4,0.3
c24b34e0,V0,4.7,A4,,44.0,X3,5,2.9,0.6,0.3
c24b34e0,V0,4.8,A4,,43.0,X1,2,2.7,0.3,0.0
c24b34e0,V0,5.3,A4,,40.0,X2,10,2.4,0.3,0.0
b0242b49,V1,5.2,A2,,33.0,X0,8,2.6,0.0,0.0
b0242b49,V1,3.4,A3,,46.0,X4,10,3.3,0.8,0.0
b0242b49,V1,3.0,A3,,48.0,X4,5,3.3,1.0,0.0
b0242b49,V1,4.1,A3,,42.0,X4,7,2.8,0.6,0.0
b0242b49,V1,4.3,A3,,40.0,X3,9,2.5,0.6,0.0
b0242b49,V1,4.6,A3,,38.0,X2,8,2.3,0.5,0.0
5c08ac7d,V0,4.0,A4,,47.0,X5,4,3.5,0.6,0.1
5c08ac7d,V0,4.8,A4,,45.0,X7,5,3.3,0.6,0.0
5c08ac7d,V0,5.2,A4,,40.0,X4,8,2.8,0.5,0.0
5c08ac7d,V0,5.2,A4,,39.0,X4,6,2.6,0.5,0.0
5c08ac7d,V0,5.2,A4,,41.0,X3,7,2.6,0.3,0.0
5c08ac7d,V0,4.0,A4,,47.0,X5,5,2.9,0.8,0.0
013dc4c4,V1,5.0,A3,,36.0,X2,16,2.8,0.6,0.0
013dc4c4,V4,5.3,A3,,33.0,X4,17,2.5,0.3,0.0
013dc4c4,V4,5.2,A2,,33.0,X4,16,2.3,0.4,0.0
013dc4c4,V4,5.2,A2,,33.0,X0,17,2.2,0.0,0.0
013dc4c4,V1,4.2,A3,,40.0,X1,17,2.5,0.5,0.0
013dc4c4,V2,3.9,A3,,42.0,X1,12,2.5,0.7,0.0
e92ecba5,V0,5.3,A2,,32.0,X1,15,2.5,0.2,0.0
e92ecba5,V0,5.3,A2,,32.0,X1,14,2.4,0.3,0.0
e92ecba5,V0,5.2,A3,,34.0,X1,16,2.4,0.3,0.1
e92ecba5,V0,4.9,A2,,34.0,X1,16,2.3,0.6,0.0
e92ecba5,V0,4.7,A2,,36.0,X1,13,2.3,0.8,0.0
e92ecba5,V0,5.0,A3,,37.0,X2,16,2.2,0.8,0.0
9a451748,V0,5.2,A4,,41.0,X0,8,3.1,0.0,0.1
9a451748,V0,4.5,A4,,44.0,X1,5,3.2,0.4,0.0
9a451748,V0,4.6,A4,,44.0,X1,3,3.1,0.5,0.5
9a451748,V0,5.0,A4,,43.0,X1,4,2.9,0.6,0.1
9a451748,V0,5.3,A4,,39.0,X2,6,2.5,0.3,0.0
9a451748,V0,5.3,A4,,40.0,X1,4,2.4,0.2,0.0
b38a2f37,V2,5.1,A3,,36.0,X1,19,2.8,0.3,0.0
b38a2f37,V2,4.3,A3,,39.0,X1,19,2.9,0.5,0.0
b38a2f37,V2,3.9,A3,,41.0,X1,15,2.9,0.7,0.0
b38a2f37,V1,4.7,A3,,38.0,X1,16,2.5,0.3,0.0
b38a2f37,V1,5.2,A3,,34.0,X2,18,2.1,0.7,0.0
b38a2f37,V3,5.3,A2,,32.0,X4,17,1.9,0.6,0.0
6e3755b7,V3,5.1,A4,,45.0,,2,3.4,0.0,
6e3755b7,V3,4.8,A4,,46.0,X0,2,3.3,0.0,
6e3755b7,V3,3.7,A4,,51.0,X0,4,3.5,0.0,
6e3755b7,V3,3.6,A4,,50.0,X7,1,3.3,0.9,
6e3755b7,V3,4.6,A4,,46.0,X0,3,2.9,0.3,
6e3755b7,V2,4.9,A4,,45.0,X4,4,2.7,0.0,
31f680e1,V3,3.7,A4,,50.0,X3,5,3.7,0.9,
31f680e1,V3,4.0,A4,,47.0,X0,4,3.4,0.0,
31f680e1,V1,4.7,A4,,43.0,X0,7,3.0,0.0,
31f680e1,V3,5.0,A4,,41.0,X4,7,2.7,0.0,
31f680e1,V3,5.2,A4,,39.0,X0,7,2.5,0.0,
31f680e1,V3,4.5,A4,,45.0,X7,8,2.7,0.3,
2ec9377b,V4,5.2,A4,,43.0,X0,9,3.3,0.3,0.0
2ec9377b,V2,4.6,A4,,46.0,X7,10,3.3,0.3,0.0
2ec9377b,V3,4.1,A4,,50.0,X0,5,3.5,0.0,0.0
2ec9377b,V3,4.6,A4,,47.0,X7,6,3.1,0.3,0.0
2ec9377b,V3,5.0,A4,,45.0,X0,8,2.9,0.1,0.0
2ec9377b,V9,5.1,A4,,43.0,X0,8,2.6,0.1,0.0
05ab0c85,V2,5.2,A4,,45.0,X3,3,3.4,0.3,0.0
05ab0c85,V3,4.4,A4,,50.0,X4,3,3.6,0.6,0.1
05ab0c85,V3,4.0,A4,,52.0,X5,2,3.6,1.4,0.0
05ab0c85,V3,4.3,A4,,50.0,X4,1,3.3,0.6,0.0
05ab0c85,V2,4.8,A4,,47.0,X4,3,3.0,0.1,0.0
05ab0c85,V2,5.0,A4,,45.0,X4,3,2.7,0.1,0.0
67095f5c,V0,5.2,A4,,40.0,X3,9,3.1,0.3,0.0
67095f5c,V0,5.1,A4,,39.0,X2,6,2.9,0.2,0.0
67095f5c,V0,5.3,A4,,40.0,X7,9,2.8,0.3,0.0
67095f5c,V0,3.9,A4,,47.0,X5,7,3.1,0.4,0.0
67095f5c,V0,4.2,A4,,45.0,X4,4,2.9,0.6,0.0
67095f5c,V0,4.3,A4,,45.0,X0,4,2.7,0.5,0.0
b82225c9,V0,5.0,A3,,35.0,X1,16,2.7,0.6,0.0
b82225c9,V0,5.1,A2,,33.0,X2,17,2.5,0.8,0.0
b82225c9,V0,5.2,A2,,32.0,X2,16,2.3,0.6,0.0
b82225c9,V0,5.3,A2,,30.0,X0,17,2.0,0.5,0.0
b82225c9,V0,4.2,A2,,38.0,X2,16,2.4,0.4,0.0
b82225c9,V0,3.7,A2,,42.0,X6,9,2.5,0.2,0.0
2a32fdcc,V2,5.3,A4,,39.0,X0,7,3.0,0.0,0.0
2a32fdcc,V2,4.6,A4,,44.0,X1,8,3.2,0.6,0.0
2a32fdcc,V10,4.7,A4,,44.0,X1,3,3.1,0.4,0.3
2a32fdcc,V2,5.0,A4,,41.0,X2,6,2.7,0.6,0.0
2a32fdcc,V2,5.2,A4,,40.0,X1,9,2.5,0.6,0.0
2a32fdcc,V2,5.2,A4,,39.0,X1,8,2.3,0.2,0.0
94645bbe,V2,4.8,A4,,41.0,X0,15,3.1,0.0,0.0
94645bbe,V2,4.1,A3,,44.0,X0,17,3.2,0.4,0.0
94645bbe,V2,4.0,A4,,45.0,X3,14,3.1,0.2,0.0
94645bbe,V2,4.3,A4,,45.0,X0,12,3.0,0.3,0.0
94645bbe,V2,5.1,A4,,40.0,X0,18,2.5,0.3,0.0
94645bbe,V2,4.7,A3,,39.0,X0,18,2.3,0.7,0.0
cfe88e21,V2,5.1,A4,,43.0,X3,3,3.3,0.7,0.0
cfe88e21,V2,5.1,A4,,44.0,X0,2,3.2,0.0,0.0
cfe88e21,V2,4.5,A4,,47.0,X3,4,3.3,0.7,0.0
cfe88e21,V2,4.1,A4,,49.0,X3,2,3.3,0.9,0.0
cfe88e21,V2,4.4,A4,,48.0,X3,1,3.1,0.6,0.0
cfe88e21,V2,5.0,A4,,44.0,X2,4,2.7,0.6,0.0
aea0e8c8,V2,5.2,A4,,44.0,X2,3,3.3,0.5,0.0
aea0e8c8,V2,4.9,A4,,46.0,X0,2,3.3,0.0,0.0
aea0e8c8,V2,4.3,A4,,49.0,X4,2,3.4,0.7,0.0
aea0e8c8,V2,4.0,A4,,50.0,X4,1,3.3,0.9,0.0
aea0e8c8,V2,4.2,A4,,49.0,X5,1,3.1,0.6,0.0
aea0e8c8,V2,5.0,A4,,44.0,X3,3,2.7,0.6,0.0
c8ccec01,V1,4.7,A4,,42.0,X1,10,3.2,0.4,
c8ccec01,V1,4.9,A4,,41.0,X1,10,3.0,0.4,
c8ccec01,V3,5.0,A3,,39.0,X7,11,2.7,0.3,
c8ccec01,V3,4.2,A4,,44.0,X4,13,2.9,0.3,
c8ccec01,V3,3.8,A3,,46.0,X0,9,2.9,0.3,
c8ccec01,V4,4.3,A4,,44.0,X2,9,2.7,0.6,
943f66f2,V3,3.8,A4,,54.0,X3,3,4.0,0.6,0.0
943f66f2,V4,4.0,A4,,50.0,X2,2,3.6,0.3,0.0
943f66f2,V4,4.6,A4,,46.0,X1,5,3.2,0.3,0.0
943f66f2,V1,4.7,A4,,46.0,X1,4,3.1,0.4,0.0
943f66f2,V3,4.8,A4,,46.0,X1,5,2.9,1.1,0.0
943f66f2,V3,4.6,A4,,50.0,X2,10,3.1,1.1,0.0
3fdf47a3,V4,4.7,A4,,44.0,X4,5,3.3,0.6,0.0
3fdf47a3,V1,4.7,A4,,44.0,X1,3,3.2,0.3,0.0
3fdf47a3,V4,4.9,A4,,43.0,X7,5,3.0,0.6,0.0
3fdf47a3,V1,4.6,A4,,50.0,X1,6,3.3,0.6,0.0
3fdf47a3,V3,4.4,A4,,53.0,X4,3,3.4,0.3,0.0
3fdf47a3,V3,3.6,A4,,49.0,X3,3,3.0,0.3,0.0
b36bb896,V2,3.7,A4,,49.0,X2,5,3.7,0.3,0.0
b36bb896,V1,4.7,A4,,43.0,X6,8,3.1,0.3,0.0
b36bb896,V3,5.0,A4,,41.0,X7,7,2.9,0.3,0.0
b36bb896,V2,5.2,A4,,40.0,X7,10,2.7,0.3,0.0
b36bb896,V1,3.7,A4,,49.0,X2,11,3.1,0.8,0.0
b36bb896,V1,3.3,A4,,51.0,X2,6,3.1,0.6,0.0
d61f69b9,V2,5.1,A4,,42.0,X7,9,3.2,0.4,0.0
d61f69b9,V4,5.2,A4,,43.0,X4,10,3.1,0.3,0.0
d61f69b9,V2,4.3,A4,,48.0,X3,11,3.3,0.4,0.0
d61f69b9,V1,4.1,A4,,49.0,X3,5,3.3,0.7,0.0
d61f69b9,V1,4.7,A4,,47.0,X0,7,3.0,0.3,0.0
d61f69b9,V1,4.8,A4,,44.0,X4,12,2.7,0.5,0.0
a04ae8b0,V10,5.2,A4,,43.0,X0,2,3.3,0.0,0.5
a04ae8b0,V2,4.7,A4,,47.0,X1,3,3.4,0.4,0.0
a04ae8b0,V6,4.6,A4,,48.0,X4,1,3.3,0.6,0.2
a04ae8b0,V2,5.1,A4,,45.0,X2,2,3.0,0.3,0.0
a04ae8b0,V6,5.3,A4,,44.0,X0,4,2.8,0.2,0.1
a04ae8b0,V10,5.3,A4,,43.0,X0,3,2.6,0.6,0.5
427d33fd,V3,4.6,A3,,41.0,X1,11,3.1,0.8,0.0
427d33fd,V2,5.2,A4,,42.0,X3,7,3.1,0.3,0.0
427d33fd,V1,3.8,A4,,47.0,X1,13,3.3,0.4,0.0
427d33fd,V1,3.3,A3,,50.0,X4,7,3.3,0.7,0.0
427d33fd,V1,4.7,A4,,47.0,X1,18,3.0,0.3,0.0
427d33fd,V1,4.6,A4,,42.0,X0,11,2.5,0.6,0.0
5b4e978f,V1,3.9,A3,,44.0,X1,16,3.3,0.4,0.0
5b4e978f,V2,3.5,A3,,47.0,X2,11,3.4,1.1,0.0
5b4e978f,V1,4.3,A3,,41.0,X2,11,2.9,0.8,0.0
5b4e978f,V3,4.8,A3,,38.0,X1,16,2.5,0.5,0.0
5b4e978f,V1,5.0,A3,,37.0,X7,14,2.3,0.4,0.0
5b4e978f,V1,5.2,A3,,36.0,X7,14,2.1,0.3,0.0
592ec765,V0,4.8,A4,,43.0,X5,10,3.3,0.3,
592ec765,V0,4.2,A4,,48.0,X5,12,3.5,0.6,
592ec765,V0,3.7,A4,,51.0,X5,8,3.5,0.6,
592ec765,V4,3.7,A4,,50.0,X7,7,3.3,0.3,
592ec765,V4,4.8,A4,,44.0,X0,11,2.8,0.3,
592ec765,V0,4.5,A4,,48.0,X4,12,2.9,0.6,
6e5d89d5,V4,5.0,A3,,38.0,X0,9,2.9,0.3,0.0
6e5d89d5,V0,3.7,A3,,46.0,X5,9,3.3,0.3,0.0
6e5d89d5,V0,3.4,A4,,50.0,X1,5,3.5,0.6,0.0
6e5d89d5,V4,3.3,A3,,48.0,X1,7,3.2,0.6,0.0
6e5d89d5,V0,4.4,A3,,42.0,X2,7,2.7,0.5,0.0
6e5d89d5,V0,5.0,A4,,40.0,X1,6,2.4,0.5,0.0
78ca041a,V2,4.5,A3,,39.0,X1,10,3.0,0.7,0.0
78ca041a,V2,4.9,A3,,37.0,X1,8,2.7,0.6,0.0
78ca041a,V2,5.2,A3,,37.0,X1,10,2.6,0.6,0.0
78ca041a,V2,3.6,A3,,46.0,X0,10,3.1,0.6,0.0
78ca041a,V2,2.9,A2,,48.0,X7,7,3.1,0.6,0.0
78ca041a,V4,4.0,A3,,44.0,X7,7,2.7,0.6,0.0
69e075f4,V0,4.9,A4,,45.0,X4,5,3.4,0.3,
69e075f4,V0,4.2,A4,,49.0,X4,-1,3.5,0.6,
69e075f4,V0,4.0,A4,,50.0,X3,-1,3.5,0.9,
69e075f4,V0,4.5,A4,,48.0,X2,3,3.2,0.3,
69e075f4,V0,5.1,A4,,44.0,X2,4,2.8,0.6,
69e075f4,V0,4.9,A4,,48.0,X4,-1,2.9,0.3,
90b25bce,V0,3.9,A3,,45.0,X1,16,3.4,1.8,0.0
90b25bce,V0,3.8,A3,,46.0,X1,12,3.3,2.1,0.0
90b25bce,V0,4.4,A3,,41.0,X1,15,2.9,1.8,0.0
90b25bce,V0,4.5,A3,,40.0,X1,17,2.7,1.7,0.0
90b25bce,V0,4.6,A3,,39.0,X1,15,2.5,1.6,0.0
90b25bce,V0,5.0,A3,,38.0,X0,16,2.3,0.6,0.0
767dab16,V3,4.2,A3,,42.0,X1,9,3.2,1.4,0.0
767dab16,V2,4.5,A3,,38.0,X1,12,2.8,1.2,0.0
767dab16,V2,4.5,A3,,38.0,X1,10,2.7,1.2,0.0
767dab16,V2,5.0,A3,,35.0,X1,11,2.3,0.6,0.0
767dab16,V1,3.8,A3,,44.0,X1,12,2.8,1.4,0.0
767dab16,V2,3.5,A3,,46.0,X1,7,2.8,1.3,0.0
47b9cf89,V3,4.3,A4,,47.0,X4,5,3.5,0.6,0.0
47b9cf89,V2,4.9,A4,,45.0,X3,5,3.3,0.5,0.0
47b9cf89,V3,5.2,A4,,45.0,X4,5,3.1,0.3,0.0
47b9cf89,V2,3.9,A4,,51.0,X4,9,3.4,1.0,0.0
47b9cf89,V2,3.7,A4,,51.0,X5,5,3.3,0.7,0.0
47b9cf89,V3,4.2,A4,,48.0,X3,6,2.9,0.6,0.0
0309fcc9,V0,3.6,A4,,52.0,X4,2,3.9,0.9,0.3
0309fcc9,V0,4.7,A4,,48.0,X5,4,3.5,0.6,0.0
0309fcc9,V0,4.7,A4,,47.0,X3,4,3.3,0.2,0.0
0309fcc9,V0,5.0,A4,,45.0,X2,4,3.0,0.4,0.9
0309fcc9,V0,5.1,A4,,46.0,X5,5,2.9,0.3,0.0
0309fcc9,V0,4.0,A4,,50.0,X5,5,3.1,0.5,0.0
b0516e95,V11,5.2,A4,,44.0,X5,4,3.3,0.2,0.3
b0516e95,V6,5.1,A4,,45.0,X7,6,3.3,0.3,0.1
b0516e95,V2,4.4,A4,,48.0,X6,6,3.3,0.4,0.0
b0516e95,V10,4.6,A4,,47.0,X0,4,3.1,0.1,0.5
b0516e95,V2,5.0,A4,,46.0,X7,1,2.9,0.3,0.0
b0516e95,V2,5.2,A4,,44.0,X2,8,2.7,0.5,0.0
123f44ed,V3,4.8,A4,,46.0,X1,6,3.5,0.4,0.0
123f44ed,V8,5.3,A4,,43.0,X0,6,3.1,0.5,1.2
123f44ed,V1,4.9,A4,,45.0,X7,7,3.1,0.3,0.0
123f44ed,V1,4.2,A4,,50.0,X6,6,3.3,0.5,0.0
123f44ed,V2,4.4,A4,,49.0,X4,3,3.1,0.6,0.0
123f44ed,V2,4.7,A4,,48.0,X7,7,2.9,0.3,0.0
becb932e,V1,4.9,A4,,41.0,X6,13,3.1,1.1,0.0
becb932e,V3,5.0,A4,,40.0,X7,12,2.9,1.0,0.0
becb932e,V1,5.1,A4,,39.0,X4,14,2.7,0.3,0.0
becb932e,V2,3.8,A4,,48.0,X1,14,3.2,1.4,0.0
becb932e,V2,3.9,A4,,47.0,X0,10,3.0,2.3,0.0
becb932e,V3,4.3,A4,,46.0,X7,13,2.8,0.6,0.0
3253f3b4,V2,5.0,A4,,45.0,X2,4,3.4,1.2,0.0
3253f3b4,V2,5.1,A4,,44.0,X2,3,3.2,1.2,0.0
3253f3b4,V2,4.9,A4,,45.0,X3,4,3.1,1.5,0.0
3253f3b4,V3,4.3,A4,,49.0,X4,4,3.3,1.1,0.0
